Kosten nach Verbesserung: 3.111275572297222E7
Variable Kosten: 12755.722972222138
Anzahl Umlaeufe: 74
Ersparnis: 2.1499600264427774E7
Anzahl Ladestationen: 6
Gesamtverbrauch in kWh: 20324.520499999846
Zeitdauer: 536.3613888888889
Anzahl Servicefahrten: 867

*;;;;;;;;;;
* Ergebnis;;;;;;;;;;
*;;;;;;;;;;
Ergebnis: Iteration; Kosten; Fahrzeuge; Ladestationen
35917;3.151286802781111E7;75;6
35918;3.151286802781111E7;75;6
35919;3.151286802781111E7;75;6
35920;3.151286802781111E7;75;6
35921;3.151286802781111E7;75;6
35922;3.151286802781111E7;75;6
35923;3.151286802781111E7;75;6
35924;3.151286802781111E7;75;6
35925;3.151286802781111E7;75;6
35926;3.151286802781111E7;75;6
35927;3.151286802781111E7;75;6
35928;3.151286802781111E7;75;6
35929;3.151286802781111E7;75;6
35930;3.151286802781111E7;75;6
35931;3.151286802781111E7;75;6
35932;3.151286802781111E7;75;6
35933;3.151286802781111E7;75;6
35934;3.151286802781111E7;75;6
35935;3.151286802781111E7;75;6
35936;3.151286802781111E7;75;6
35937;3.151286802781111E7;75;6
35938;3.151286802781111E7;75;6
35939;3.151286802781111E7;75;6
35940;3.151286802781111E7;75;6
35941;3.151286802781111E7;75;6
35942;3.151286802781111E7;75;6
35943;3.151286802781111E7;75;6
35944;3.151286802781111E7;75;6
35945;3.151286802781111E7;75;6
35946;3.151286802781111E7;75;6
35947;3.151286802781111E7;75;6
35948;3.151286802781111E7;75;6
35949;3.151286802781111E7;75;6
35950;3.151286802781111E7;75;6
35951;3.151286802781111E7;75;6
35952;3.151286802781111E7;75;6
35953;3.151286802781111E7;75;6
35954;3.151286802781111E7;75;6
35955;3.151286802781111E7;75;6
35956;3.151286802781111E7;75;6
35957;3.151286802781111E7;75;6
35958;3.151286802781111E7;75;6
35959;3.151286802781111E7;75;6
35960;3.151286802781111E7;75;6
35961;3.151286802781111E7;75;6
35962;3.151286802781111E7;75;6
35963;3.151286802781111E7;75;6
35964;3.151286802781111E7;75;6
35965;3.151286802781111E7;75;6
35966;3.151286802781111E7;75;6
35967;3.151286802781111E7;75;6
35968;3.151286802781111E7;75;6
35969;3.151286802781111E7;75;6
35970;3.151286802781111E7;75;6
35971;3.151286802781111E7;75;6
35972;3.151286802781111E7;75;6
35973;3.151286802781111E7;75;6
35974;3.151286802781111E7;75;6
35975;3.151286802781111E7;75;6
35976;3.151286802781111E7;75;6
35977;3.151286802781111E7;75;6
35978;3.151286802781111E7;75;6
35979;3.151286802781111E7;75;6
35980;3.151286802781111E7;75;6
35981;3.151286802781111E7;75;6
35982;3.151286802781111E7;75;6
35983;3.151286802781111E7;75;6
35984;3.151286802781111E7;75;6
35985;3.151286802781111E7;75;6
35986;3.151286802781111E7;75;6
35987;3.151286802781111E7;75;6
35988;3.151286802781111E7;75;6
35989;3.151286802781111E7;75;6
35990;3.151286802781111E7;75;6
35991;3.151286802781111E7;75;6
35992;3.151286802781111E7;75;6
35993;3.151286802781111E7;75;6
35994;3.151286802781111E7;75;6
35995;3.151286802781111E7;75;6
35996;3.151286802781111E7;75;6
35997;3.151286802781111E7;75;6
35998;3.151286802781111E7;75;6
35999;3.151286802781111E7;75;6
36000;3.151286802781111E7;75;6
36001;3.151286802781111E7;75;6
36002;3.151286802781111E7;75;6
36003;3.151286802781111E7;75;6
36004;3.151286802781111E7;75;6
36005;3.151286802781111E7;75;6
36006;3.151286802781111E7;75;6
36007;3.151286802781111E7;75;6
36008;3.151286802781111E7;75;6
36009;3.151286802781111E7;75;6
36010;3.151286802781111E7;75;6
36011;3.151286802781111E7;75;6
36012;3.151286802781111E7;75;6
36013;3.151286802781111E7;75;6
36014;3.151286802781111E7;75;6
36015;3.151286802781111E7;75;6
36016;3.151286802781111E7;75;6
36017;3.151286802781111E7;75;6
36018;3.151286802781111E7;75;6
36019;3.151286802781111E7;75;6
36020;3.151286802781111E7;75;6
36021;3.151286802781111E7;75;6
36022;3.151286802781111E7;75;6
36023;3.151286802781111E7;75;6
36024;3.151286802781111E7;75;6
36025;3.151286802781111E7;75;6
36026;3.151286802781111E7;75;6
36027;3.151286802781111E7;75;6
36028;3.151286802781111E7;75;6
36029;3.151286802781111E7;75;6
36030;3.151286802781111E7;75;6
36031;3.151286802781111E7;75;6
36032;3.151286802781111E7;75;6
36033;3.151286802781111E7;75;6
36034;3.151286802781111E7;75;6
36035;3.151286802781111E7;75;6
36036;3.151286802781111E7;75;6
36037;3.151286802781111E7;75;6
36038;3.151286802781111E7;75;6
36039;3.151286802781111E7;75;6
36040;3.151286802781111E7;75;6
36041;3.151286802781111E7;75;6
36042;3.151286802781111E7;75;6
36043;3.151286802781111E7;75;6
36044;3.151286802781111E7;75;6
36045;3.151286802781111E7;75;6
36046;3.151286802781111E7;75;6
36047;3.151286802781111E7;75;6
36048;3.151286802781111E7;75;6
36049;3.151286802781111E7;75;6
36050;3.151286802781111E7;75;6
36051;3.151286802781111E7;75;6
36052;3.151286802781111E7;75;6
36053;3.151286802781111E7;75;6
36054;3.151286802781111E7;75;6
36055;3.151286802781111E7;75;6
36056;3.151286802781111E7;75;6
36057;3.151286802781111E7;75;6
36058;3.151286802781111E7;75;6
36059;3.151286802781111E7;75;6
36060;3.151286802781111E7;75;6
36061;3.151286802781111E7;75;6
36062;3.151286802781111E7;75;6
36063;3.151286802781111E7;75;6
36064;3.151286802781111E7;75;6
36065;3.151286802781111E7;75;6
36066;3.151286802781111E7;75;6
36067;3.151286802781111E7;75;6
36068;3.151286802781111E7;75;6
36069;3.151286802781111E7;75;6
36070;3.151286802781111E7;75;6
36071;3.151286802781111E7;75;6
36072;3.151286802781111E7;75;6
36073;3.151286802781111E7;75;6
36074;3.151286802781111E7;75;6
36075;3.151286802781111E7;75;6
36076;3.151286802781111E7;75;6
36077;3.151286802781111E7;75;6
36078;3.151286802781111E7;75;6
36079;3.151286802781111E7;75;6
36080;3.151286802781111E7;75;6
36081;3.151286802781111E7;75;6
36082;3.151286802781111E7;75;6
36083;3.151286802781111E7;75;6
36084;3.151286802781111E7;75;6
36085;3.151286802781111E7;75;6
36086;3.151286802781111E7;75;6
36087;3.151286802781111E7;75;6
36088;3.151286802781111E7;75;6
36089;3.151286802781111E7;75;6
36090;3.151286802781111E7;75;6
36091;3.151286802781111E7;75;6
36092;3.151286802781111E7;75;6
36093;3.151286802781111E7;75;6
36094;3.151286802781111E7;75;6
36095;3.151286802781111E7;75;6
36096;3.151286802781111E7;75;6
36097;3.151286802781111E7;75;6
36098;3.151286802781111E7;75;6
36099;3.151286802781111E7;75;6
36100;3.151286802781111E7;75;6
36101;3.151286802781111E7;75;6
36102;3.151286802781111E7;75;6
36103;3.151286802781111E7;75;6
36104;3.151286802781111E7;75;6
36105;3.151286802781111E7;75;6
36106;3.151286802781111E7;75;6
36107;3.151286802781111E7;75;6
36108;3.151286802781111E7;75;6
36109;3.151286802781111E7;75;6
36110;3.151286802781111E7;75;6
36111;3.151286802781111E7;75;6
36112;3.151286802781111E7;75;6
36113;3.151286802781111E7;75;6
36114;3.151286802781111E7;75;6
36115;3.151286802781111E7;75;6
36116;3.151286802781111E7;75;6
36117;3.151286802781111E7;75;6
36118;3.151286802781111E7;75;6
36119;3.151286802781111E7;75;6
36120;3.151286802781111E7;75;6
36121;3.151286802781111E7;75;6
36122;3.151286802781111E7;75;6
36123;3.151286802781111E7;75;6
36124;3.151286802781111E7;75;6
36125;3.151286802781111E7;75;6
36126;3.151286802781111E7;75;6
36127;3.151286802781111E7;75;6
36128;3.151286802781111E7;75;6
36129;3.151286802781111E7;75;6
36130;3.151286802781111E7;75;6
36131;3.151286802781111E7;75;6
36132;3.151286802781111E7;75;6
36133;3.151286802781111E7;75;6
36134;3.151286802781111E7;75;6
36135;3.151286802781111E7;75;6
36136;3.151286802781111E7;75;6
36137;3.151286802781111E7;75;6
36138;3.151286802781111E7;75;6
36139;3.151286802781111E7;75;6
36140;3.151286802781111E7;75;6
36141;3.151286802781111E7;75;6
36142;3.151286802781111E7;75;6
36143;3.151286802781111E7;75;6
36144;3.151286802781111E7;75;6
36145;3.151286802781111E7;75;6
36146;3.151286802781111E7;75;6
36147;3.151286802781111E7;75;6
36148;3.151286802781111E7;75;6
36149;3.151286802781111E7;75;6
36150;3.151286802781111E7;75;6
36151;3.151286802781111E7;75;6
36152;3.151286802781111E7;75;6
36153;3.151286802781111E7;75;6
36154;3.151286802781111E7;75;6
36155;3.151286802781111E7;75;6
36156;3.151286802781111E7;75;6
36157;3.151286802781111E7;75;6
36158;3.151286802781111E7;75;6
36159;3.151286802781111E7;75;6
36160;3.151286802781111E7;75;6
36161;3.151286802781111E7;75;6
36162;3.151286802781111E7;75;6
36163;3.151286802781111E7;75;6
36164;3.151286802781111E7;75;6
36165;3.151286802781111E7;75;6
36166;3.151286802781111E7;75;6
36167;3.151286802781111E7;75;6
36168;3.151286802781111E7;75;6
36169;3.151286802781111E7;75;6
36170;3.151286802781111E7;75;6
36171;3.151286802781111E7;75;6
36172;3.151286802781111E7;75;6
36173;3.151286802781111E7;75;6
36174;3.151286802781111E7;75;6
36175;3.151286802781111E7;75;6
36176;3.151286802781111E7;75;6
36177;3.151286802781111E7;75;6
36178;3.151286802781111E7;75;6
36179;3.151286802781111E7;75;6
36180;3.151286802781111E7;75;6
36181;3.151286802781111E7;75;6
36182;3.151286802781111E7;75;6
36183;3.151286802781111E7;75;6
36184;3.151286802781111E7;75;6
36185;3.151286802781111E7;75;6
36186;3.151286802781111E7;75;6
36187;3.151286802781111E7;75;6
36188;3.151286802781111E7;75;6
36189;3.151286802781111E7;75;6
36190;3.151286802781111E7;75;6
36191;3.151286802781111E7;75;6
36192;3.151286802781111E7;75;6
36193;3.151286802781111E7;75;6
36194;3.151286802781111E7;75;6
36195;3.151286802781111E7;75;6
36196;3.151286802781111E7;75;6
36197;3.151286802781111E7;75;6
36198;3.151286802781111E7;75;6
36199;3.151286802781111E7;75;6
36200;3.151286802781111E7;75;6
36201;3.151286802781111E7;75;6
36202;3.151286802781111E7;75;6
36203;3.151286802781111E7;75;6
36204;3.151286802781111E7;75;6
36205;3.151286802781111E7;75;6
36206;3.151286802781111E7;75;6
36207;3.151286802781111E7;75;6
36208;3.151286802781111E7;75;6
36209;3.151286802781111E7;75;6
36210;3.151286802781111E7;75;6
36211;3.151286802781111E7;75;6
36212;3.151286802781111E7;75;6
36213;3.151286802781111E7;75;6
36214;3.151286802781111E7;75;6
36215;3.151286802781111E7;75;6
36216;3.151286802781111E7;75;6
36217;3.151286802781111E7;75;6
36218;3.151286802781111E7;75;6
36219;3.151286802781111E7;75;6
36220;3.151286802781111E7;75;6
36221;3.151286802781111E7;75;6
36222;3.151286802781111E7;75;6
36223;3.151286802781111E7;75;6
36224;3.151286802781111E7;75;6
36225;3.151286802781111E7;75;6
36226;3.151286802781111E7;75;6
36227;3.151286802781111E7;75;6
36228;3.151286802781111E7;75;6
36229;3.151286802781111E7;75;6
36230;3.151286802781111E7;75;6
36231;3.151286802781111E7;75;6
36232;3.151286802781111E7;75;6
36233;3.151286802781111E7;75;6
36234;3.151286802781111E7;75;6
36235;3.151286802781111E7;75;6
36236;3.151286802781111E7;75;6
36237;3.151286802781111E7;75;6
36238;3.151286802781111E7;75;6
36239;3.151286802781111E7;75;6
36240;3.151286802781111E7;75;6
36241;3.151286802781111E7;75;6
36242;3.151286802781111E7;75;6
36243;3.151286802781111E7;75;6
36244;3.151286802781111E7;75;6
36245;3.151286802781111E7;75;6
36246;3.151286802781111E7;75;6
36247;3.151286802781111E7;75;6
36248;3.151286802781111E7;75;6
36249;3.151286802781111E7;75;6
36250;3.151286802781111E7;75;6
36251;3.151286802781111E7;75;6
36252;3.151286802781111E7;75;6
36253;3.151286802781111E7;75;6
36254;3.151286802781111E7;75;6
36255;3.151286802781111E7;75;6
36256;3.151286802781111E7;75;6
36257;3.151286802781111E7;75;6
36258;3.151286802781111E7;75;6
36259;3.151286802781111E7;75;6
36260;3.151286802781111E7;75;6
36261;3.151286802781111E7;75;6
36262;3.151286802781111E7;75;6
36263;3.151286802781111E7;75;6
36264;3.151286802781111E7;75;6
36265;3.151286802781111E7;75;6
36266;3.151286802781111E7;75;6
36267;3.151286802781111E7;75;6
36268;3.151286802781111E7;75;6
36269;3.151286802781111E7;75;6
36270;3.151286802781111E7;75;6
36271;3.151286802781111E7;75;6
36272;3.151286802781111E7;75;6
36273;3.151286802781111E7;75;6
36274;3.151286802781111E7;75;6
36275;3.151286802781111E7;75;6
36276;3.151286802781111E7;75;6
36277;3.151286802781111E7;75;6
36278;3.151286802781111E7;75;6
36279;3.151286802781111E7;75;6
36280;3.151286802781111E7;75;6
36281;3.151286802781111E7;75;6
36282;3.151286802781111E7;75;6
36283;3.151286802781111E7;75;6
36284;3.151286802781111E7;75;6
36285;3.151286802781111E7;75;6
36286;3.151286802781111E7;75;6
36287;3.151286802781111E7;75;6
36288;3.151286802781111E7;75;6
36289;3.151286802781111E7;75;6
36290;3.151286802781111E7;75;6
36291;3.151286802781111E7;75;6
36292;3.151286802781111E7;75;6
36293;3.151286802781111E7;75;6
36294;3.151286802781111E7;75;6
36295;3.151286802781111E7;75;6
36296;3.151286802781111E7;75;6
36297;3.151286802781111E7;75;6
36298;3.151286802781111E7;75;6
36299;3.151286802781111E7;75;6
36300;3.151286802781111E7;75;6
36301;3.151286802781111E7;75;6
36302;3.151286802781111E7;75;6
36303;3.151286802781111E7;75;6
36304;3.151286802781111E7;75;6
36305;3.151286802781111E7;75;6
36306;3.151286802781111E7;75;6
36307;3.151286802781111E7;75;6
36308;3.151286802781111E7;75;6
36309;3.151286802781111E7;75;6
36310;3.151286802781111E7;75;6
36311;3.151286802781111E7;75;6
36312;3.151286802781111E7;75;6
36313;3.151286802781111E7;75;6
36314;3.151286802781111E7;75;6
36315;3.151286802781111E7;75;6
36316;3.151286802781111E7;75;6
36317;3.151286802781111E7;75;6
36318;3.151286802781111E7;75;6
36319;3.151286802781111E7;75;6
36320;3.151286802781111E7;75;6
36321;3.151286802781111E7;75;6
36322;3.151286802781111E7;75;6
36323;3.151286802781111E7;75;6
36324;3.151286802781111E7;75;6
36325;3.151286802781111E7;75;6
36326;3.151286802781111E7;75;6
36327;3.151286802781111E7;75;6
36328;3.151286802781111E7;75;6
36329;3.151286802781111E7;75;6
36330;3.151286802781111E7;75;6
36331;3.151286802781111E7;75;6
36332;3.151286802781111E7;75;6
36333;3.151286802781111E7;75;6
36334;3.151286802781111E7;75;6
36335;3.151286802781111E7;75;6
36336;3.151286802781111E7;75;6
36337;3.151286802781111E7;75;6
36338;3.151286802781111E7;75;6
36339;3.151286802781111E7;75;6
36340;3.151286802781111E7;75;6
36341;3.151286802781111E7;75;6
36342;3.151286802781111E7;75;6
36343;3.151286802781111E7;75;6
36344;3.151286802781111E7;75;6
36345;3.151286802781111E7;75;6
36346;3.151286802781111E7;75;6
36347;3.151286802781111E7;75;6
36348;3.151286802781111E7;75;6
36349;3.151286802781111E7;75;6
36350;3.151286802781111E7;75;6
36351;3.151286802781111E7;75;6
36352;3.151286802781111E7;75;6
36353;3.151286802781111E7;75;6
36354;3.151286802781111E7;75;6
36355;3.151286802781111E7;75;6
36356;3.151286802781111E7;75;6
36357;3.151286802781111E7;75;6
36358;3.151286802781111E7;75;6
36359;3.151286802781111E7;75;6
36360;3.151286802781111E7;75;6
36361;3.151286802781111E7;75;6
36362;3.151286802781111E7;75;6
36363;3.151286802781111E7;75;6
36364;3.151286802781111E7;75;6
36365;3.151286802781111E7;75;6
36366;3.151286802781111E7;75;6
36367;3.151286802781111E7;75;6
36368;3.151286802781111E7;75;6
36369;3.151286802781111E7;75;6
36370;3.151286802781111E7;75;6
36371;3.151286802781111E7;75;6
36372;3.151286802781111E7;75;6
36373;3.151286802781111E7;75;6
36374;3.151286802781111E7;75;6
36375;3.151286802781111E7;75;6
36376;3.151286802781111E7;75;6
36377;3.151286802781111E7;75;6
36378;3.151286802781111E7;75;6
36379;3.151286802781111E7;75;6
36380;3.151286802781111E7;75;6
36381;3.151286802781111E7;75;6
36382;3.151286802781111E7;75;6
36383;3.151286802781111E7;75;6
36384;3.151286802781111E7;75;6
36385;3.151286802781111E7;75;6
36386;3.151286802781111E7;75;6
36387;3.151286802781111E7;75;6
36388;3.151286802781111E7;75;6
36389;3.151286802781111E7;75;6
36390;3.151286802781111E7;75;6
36391;3.151286802781111E7;75;6
36392;3.151286802781111E7;75;6
36393;3.151286802781111E7;75;6
36394;3.151286802781111E7;75;6
36395;3.151286802781111E7;75;6
36396;3.151286802781111E7;75;6
36397;3.151286802781111E7;75;6
36398;3.151286802781111E7;75;6
36399;3.151286802781111E7;75;6
36400;3.151286802781111E7;75;6
36401;3.151286802781111E7;75;6
36402;3.151286802781111E7;75;6
36403;3.151286802781111E7;75;6
36404;3.151286802781111E7;75;6
36405;3.151286802781111E7;75;6
36406;3.151286802781111E7;75;6
36407;3.151286802781111E7;75;6
36408;3.151286802781111E7;75;6
36409;3.151286802781111E7;75;6
36410;3.151286802781111E7;75;6
36411;3.151286802781111E7;75;6
36412;3.151286802781111E7;75;6
36413;3.151286802781111E7;75;6
36414;3.151286802781111E7;75;6
36415;3.151286802781111E7;75;6
36416;3.151286802781111E7;75;6
36417;3.151286802781111E7;75;6
36418;3.151286802781111E7;75;6
36419;3.151286802781111E7;75;6
36420;3.151286802781111E7;75;6
36421;3.151286802781111E7;75;6
36422;3.151286802781111E7;75;6
36423;3.151286802781111E7;75;6
36424;3.151286802781111E7;75;6
36425;3.151286802781111E7;75;6
36426;3.151286802781111E7;75;6
36427;3.151286802781111E7;75;6
36428;3.151286802781111E7;75;6
36429;3.151286802781111E7;75;6
36430;3.151286802781111E7;75;6
36431;3.151286802781111E7;75;6
36432;3.151286802781111E7;75;6
36433;3.151286802781111E7;75;6
36434;3.151286802781111E7;75;6
36435;3.151286802781111E7;75;6
36436;3.151286802781111E7;75;6
36437;3.151286802781111E7;75;6
36438;3.151286802781111E7;75;6
36439;3.151286802781111E7;75;6
36440;3.151286802781111E7;75;6
36441;3.151286802781111E7;75;6
36442;3.151286802781111E7;75;6
36443;3.151286802781111E7;75;6
36444;3.151286802781111E7;75;6
36445;3.151286802781111E7;75;6
36446;3.151286802781111E7;75;6
36447;3.151286802781111E7;75;6
36448;3.151286802781111E7;75;6
36449;3.151286802781111E7;75;6
36450;3.151286802781111E7;75;6
36451;3.151286802781111E7;75;6
36452;3.151286802781111E7;75;6
36453;3.151286802781111E7;75;6
36454;3.151286802781111E7;75;6
36455;3.151286802781111E7;75;6
36456;3.151286802781111E7;75;6
36457;3.151286802781111E7;75;6
36458;3.151286802781111E7;75;6
36459;3.151286802781111E7;75;6
36460;3.151286802781111E7;75;6
36461;3.151286802781111E7;75;6
36462;3.151286802781111E7;75;6
36463;3.151286802781111E7;75;6
36464;3.151286802781111E7;75;6
36465;3.151286802781111E7;75;6
36466;3.151286802781111E7;75;6
36467;3.151286802781111E7;75;6
36468;3.151286802781111E7;75;6
36469;3.151286802781111E7;75;6
36470;3.151286802781111E7;75;6
36471;3.151286802781111E7;75;6
36472;3.151286802781111E7;75;6
36473;3.151286802781111E7;75;6
36474;3.151286802781111E7;75;6
36475;3.151286802781111E7;75;6
36476;3.151286802781111E7;75;6
36477;3.151286802781111E7;75;6
36478;3.151286802781111E7;75;6
36479;3.151286802781111E7;75;6
36480;3.151286802781111E7;75;6
36481;3.151286802781111E7;75;6
36482;3.151286802781111E7;75;6
36483;3.151286802781111E7;75;6
36484;3.151286802781111E7;75;6
36485;3.151286802781111E7;75;6
36486;3.151286802781111E7;75;6
36487;3.151286802781111E7;75;6
36488;3.151286802781111E7;75;6
36489;3.151286802781111E7;75;6
36490;3.151286802781111E7;75;6
36491;3.151286802781111E7;75;6
36492;3.151286802781111E7;75;6
36493;3.151286802781111E7;75;6
36494;3.151286802781111E7;75;6
36495;3.151286802781111E7;75;6
36496;3.151286802781111E7;75;6
36497;3.151286802781111E7;75;6
36498;3.151286802781111E7;75;6
36499;3.151286802781111E7;75;6
36500;3.151286802781111E7;75;6
36501;3.151286802781111E7;75;6
36502;3.151286802781111E7;75;6
36503;3.151286802781111E7;75;6
36504;3.151286802781111E7;75;6
36505;3.151286802781111E7;75;6
36506;3.151286802781111E7;75;6
36507;3.151286802781111E7;75;6
36508;3.151286802781111E7;75;6
36509;3.151286802781111E7;75;6
36510;3.151286802781111E7;75;6
36511;3.151286802781111E7;75;6
36512;3.151286802781111E7;75;6
36513;3.151286802781111E7;75;6
36514;3.151286802781111E7;75;6
36515;3.151286802781111E7;75;6
36516;3.151286802781111E7;75;6
36517;3.151286802781111E7;75;6
36518;3.151286802781111E7;75;6
36519;3.151286802781111E7;75;6
36520;3.151286802781111E7;75;6
36521;3.151286802781111E7;75;6
36522;3.151286802781111E7;75;6
36523;3.151286802781111E7;75;6
36524;3.151286802781111E7;75;6
36525;3.151286802781111E7;75;6
36526;3.151286802781111E7;75;6
36527;3.151286802781111E7;75;6
36528;3.151286802781111E7;75;6
36529;3.151286802781111E7;75;6
36530;3.151286802781111E7;75;6
36531;3.151286802781111E7;75;6
36532;3.151286802781111E7;75;6
36533;3.151286802781111E7;75;6
36534;3.151286802781111E7;75;6
36535;3.151286802781111E7;75;6
36536;3.151286802781111E7;75;6
36537;3.151286802781111E7;75;6
36538;3.151286802781111E7;75;6
36539;3.151286802781111E7;75;6
36540;3.151286802781111E7;75;6
36541;3.151286802781111E7;75;6
36542;3.151286802781111E7;75;6
36543;3.151286802781111E7;75;6
36544;3.151286802781111E7;75;6
36545;3.151286802781111E7;75;6
36546;3.151286802781111E7;75;6
36547;3.151286802781111E7;75;6
36548;3.151286802781111E7;75;6
36549;3.151286802781111E7;75;6
36550;3.151286802781111E7;75;6
36551;3.151286802781111E7;75;6
36552;3.151286802781111E7;75;6
36553;3.151286802781111E7;75;6
36554;3.151286802781111E7;75;6
36555;3.151286802781111E7;75;6
36556;3.151286802781111E7;75;6
36557;3.151286802781111E7;75;6
36558;3.151286802781111E7;75;6
36559;3.151286802781111E7;75;6
36560;3.151286802781111E7;75;6
36561;3.151286802781111E7;75;6
36562;3.151286802781111E7;75;6
36563;3.151286802781111E7;75;6
36564;3.151286802781111E7;75;6
36565;3.151286802781111E7;75;6
36566;3.151286802781111E7;75;6
36567;3.151286802781111E7;75;6
36568;3.151286802781111E7;75;6
36569;3.151286802781111E7;75;6
36570;3.151286802781111E7;75;6
36571;3.151286802781111E7;75;6
36572;3.151286802781111E7;75;6
36573;3.151286802781111E7;75;6
36574;3.151286802781111E7;75;6
36575;3.151286802781111E7;75;6
36576;3.151286802781111E7;75;6
36577;3.151286802781111E7;75;6
36578;3.151286802781111E7;75;6
36579;3.151286802781111E7;75;6
36580;3.151286802781111E7;75;6
36581;3.151286802781111E7;75;6
36582;3.151286802781111E7;75;6
36583;3.151286802781111E7;75;6
36584;3.151286802781111E7;75;6
36585;3.151286802781111E7;75;6
36586;3.151286802781111E7;75;6
36587;3.151286802781111E7;75;6
36588;3.151286802781111E7;75;6
36589;3.151286802781111E7;75;6
36590;3.151286802781111E7;75;6
36591;3.151286802781111E7;75;6
36592;3.151286802781111E7;75;6
36593;3.151286802781111E7;75;6
36594;3.151286802781111E7;75;6
36595;3.151286802781111E7;75;6
36596;3.151286802781111E7;75;6
36597;3.151286802781111E7;75;6
36598;3.151286802781111E7;75;6
36599;3.151286802781111E7;75;6
36600;3.151286802781111E7;75;6
36601;3.151286802781111E7;75;6
36602;3.151286802781111E7;75;6
36603;3.151286802781111E7;75;6
36604;3.151286802781111E7;75;6
36605;3.151286802781111E7;75;6
36606;3.151286802781111E7;75;6
36607;3.151286802781111E7;75;6
36608;3.151286802781111E7;75;6
36609;3.151286802781111E7;75;6
36610;3.151286802781111E7;75;6
36611;3.151286802781111E7;75;6
36612;3.151286802781111E7;75;6
36613;3.151286802781111E7;75;6
36614;3.151286802781111E7;75;6
36615;3.151286802781111E7;75;6
36616;3.151286802781111E7;75;6
36617;3.151286802781111E7;75;6
36618;3.151286802781111E7;75;6
36619;3.151286802781111E7;75;6
36620;3.151286802781111E7;75;6
36621;3.151286802781111E7;75;6
36622;3.151286802781111E7;75;6
36623;3.151286802781111E7;75;6
36624;3.151286802781111E7;75;6
36625;3.151286802781111E7;75;6
36626;3.151286802781111E7;75;6
36627;3.151286802781111E7;75;6
36628;3.151286802781111E7;75;6
36629;3.151286802781111E7;75;6
36630;3.151286802781111E7;75;6
36631;3.151286802781111E7;75;6
36632;3.151286802781111E7;75;6
36633;3.151286802781111E7;75;6
36634;3.151286802781111E7;75;6
36635;3.151286802781111E7;75;6
36636;3.151286802781111E7;75;6
36637;3.151286802781111E7;75;6
36638;3.151286802781111E7;75;6
36639;3.151286802781111E7;75;6
36640;3.151286802781111E7;75;6
36641;3.151286802781111E7;75;6
36642;3.151286802781111E7;75;6
36643;3.151286802781111E7;75;6
36644;3.151286802781111E7;75;6
36645;3.151286802781111E7;75;6
36646;3.151286802781111E7;75;6
36647;3.151286802781111E7;75;6
36648;3.151286802781111E7;75;6
36649;3.151286802781111E7;75;6
36650;3.151286802781111E7;75;6
36651;3.151286802781111E7;75;6
36652;3.151286802781111E7;75;6
36653;3.151286802781111E7;75;6
36654;3.151286802781111E7;75;6
36655;3.151286802781111E7;75;6
36656;3.151286802781111E7;75;6
36657;3.151286802781111E7;75;6
36658;3.151286802781111E7;75;6
36659;3.151286802781111E7;75;6
36660;3.151286802781111E7;75;6
36661;3.151286802781111E7;75;6
36662;3.151286802781111E7;75;6
36663;3.151286802781111E7;75;6
36664;3.151286802781111E7;75;6
36665;3.151286802781111E7;75;6
36666;3.151286802781111E7;75;6
36667;3.151286802781111E7;75;6
36668;3.151286802781111E7;75;6
36669;3.151286802781111E7;75;6
36670;3.151286802781111E7;75;6
36671;3.151286802781111E7;75;6
36672;3.151286802781111E7;75;6
36673;3.151286802781111E7;75;6
36674;3.151286802781111E7;75;6
36675;3.151286802781111E7;75;6
36676;3.151286802781111E7;75;6
36677;3.151286802781111E7;75;6
36678;3.151286802781111E7;75;6
36679;3.151286802781111E7;75;6
36680;3.151286802781111E7;75;6
36681;3.151286802781111E7;75;6
36682;3.151286802781111E7;75;6
36683;3.151286802781111E7;75;6
36684;3.151286802781111E7;75;6
36685;3.151286802781111E7;75;6
36686;3.151286802781111E7;75;6
36687;3.151286802781111E7;75;6
36688;3.151286802781111E7;75;6
36689;3.151286802781111E7;75;6
36690;3.151286802781111E7;75;6
36691;3.151286802781111E7;75;6
36692;3.151286802781111E7;75;6
36693;3.151286802781111E7;75;6
36694;3.151286802781111E7;75;6
36695;3.151286802781111E7;75;6
36696;3.151286802781111E7;75;6
36697;3.151286802781111E7;75;6
36698;3.151286802781111E7;75;6
36699;3.151286802781111E7;75;6
36700;3.151286802781111E7;75;6
36701;3.151286802781111E7;75;6
36702;3.151286802781111E7;75;6
36703;3.151286802781111E7;75;6
36704;3.151286802781111E7;75;6
36705;3.151286802781111E7;75;6
36706;3.151286802781111E7;75;6
36707;3.151286802781111E7;75;6
36708;3.151286802781111E7;75;6
36709;3.151286802781111E7;75;6
36710;3.151286802781111E7;75;6
36711;3.151286802781111E7;75;6
36712;3.151286802781111E7;75;6
36713;3.151286802781111E7;75;6
36714;3.151286802781111E7;75;6
36715;3.151286802781111E7;75;6
36716;3.151286802781111E7;75;6
36717;3.151286802781111E7;75;6
36718;3.151286802781111E7;75;6
36719;3.151286802781111E7;75;6
36720;3.151286802781111E7;75;6
36721;3.151286802781111E7;75;6
36722;3.151286802781111E7;75;6
36723;3.151286802781111E7;75;6
36724;3.151286802781111E7;75;6
36725;3.151286802781111E7;75;6
36726;3.151286802781111E7;75;6
