*;;;;;;;;;;
* Ergebnis;;;;;;;;;;
*;;;;;;;;;;
Ergebnis: Iteration; Kosten
2441;3.4962985894483335E7
2442;3.4962985894483335E7
2443;3.4962985894483335E7
2444;3.4962985894483335E7
2445;3.4962985894483335E7
2446;3.4962985894483335E7
2447;3.4962985894483335E7
2448;3.4962985894483335E7
2449;3.4962985894483335E7
2450;3.4962985894483335E7
2451;3.4962985894483335E7
2452;3.4962985894483335E7
2453;3.4962985894483335E7
2454;3.4962985894483335E7
2455;3.4962985894483335E7
2456;3.4962985894483335E7
2457;3.4962985894483335E7
2458;3.4962985894483335E7
2459;3.4962985894483335E7
2460;3.4962985894483335E7
2461;3.4962985894483335E7
2462;3.4962985894483335E7
2463;3.4962985894483335E7
2464;3.4962985894483335E7
2465;3.4962985894483335E7
2466;3.4962985894483335E7
2467;3.4962985894483335E7
2468;3.4962985894483335E7
2469;3.4962985894483335E7
2470;3.4962985894483335E7
2471;3.4962985894483335E7
2472;3.4962985894483335E7
2473;3.4962985894483335E7
2474;3.4962985894483335E7
2475;3.4962985894483335E7
2476;3.4962985894483335E7
2477;3.4962985894483335E7
2478;3.4962985894483335E7
2479;3.4962985894483335E7
2480;3.4962985894483335E7
2481;3.4962985894483335E7
2482;3.4962985894483335E7
2483;3.4962985894483335E7
2484;3.4962985894483335E7
2485;3.4962985894483335E7
2486;3.4962985894483335E7
2487;3.4962985894483335E7
2488;3.4962985894483335E7
2489;3.4962985894483335E7
2490;3.4962985894483335E7
2491;3.4962985894483335E7
2492;3.4962985894483335E7
2493;3.4962985894483335E7
2494;3.4962985894483335E7
2495;3.4962985894483335E7
2496;3.4962985894483335E7
2497;3.4962985894483335E7
2498;3.4962985894483335E7
2499;3.4962985894483335E7
2500;3.4962985894483335E7
2501;3.4962985894483335E7
2502;3.4962985894483335E7
2503;3.4962985894483335E7
2504;3.4962985894483335E7
2505;3.4962985894483335E7
2506;3.4962985894483335E7
2507;3.4962985894483335E7
2508;3.4962985894483335E7
2509;3.4962985894483335E7
2510;3.4962985894483335E7
2511;3.4962985894483335E7
2512;3.4962985894483335E7
2513;3.4962985894483335E7
2514;3.4962985894483335E7
2515;3.4962985894483335E7
2516;3.4962985894483335E7
2517;3.4962985894483335E7
2518;3.4962985894483335E7
2519;3.4962985894483335E7
2520;3.4962985894483335E7
2521;3.4962985894483335E7
2522;3.4962985894483335E7
2523;3.4962985894483335E7
2524;3.4962985894483335E7
2525;3.4962985894483335E7
2526;3.4962985894483335E7
2527;3.4962985894483335E7
2528;3.4962985894483335E7
2529;3.4962985894483335E7
2530;3.4962985894483335E7
2531;3.4962985894483335E7
2532;3.4962985894483335E7
2533;3.4962985894483335E7
2534;3.4962985894483335E7
2535;3.4962985894483335E7
2536;3.4962985894483335E7
2537;3.4962985894483335E7
2538;3.4962985894483335E7
2539;3.4962985894483335E7
2540;3.4962985894483335E7
2541;3.4962985894483335E7
2542;3.4962985894483335E7
2543;3.4962985894483335E7
2544;3.4962985894483335E7
2545;3.4962985894483335E7
2546;3.4962985894483335E7
2547;3.4962985894483335E7
2548;3.4962985894483335E7
2549;3.4962985894483335E7
2550;3.4962985894483335E7
2551;3.4962985894483335E7
2552;3.4962985894483335E7
2553;3.4962985894483335E7
2554;3.4962985894483335E7
2555;3.4962985894483335E7
2556;3.4962985894483335E7
2557;3.4962985894483335E7
2558;3.4962985894483335E7
2559;3.4962985894483335E7
2560;3.4962985894483335E7
2561;3.4962985894483335E7
2562;3.4962985894483335E7
2563;3.4962985894483335E7
2564;3.4962985894483335E7
2565;3.4962985894483335E7
2566;3.4962985894483335E7
2567;3.4962985894483335E7
2568;3.4962985894483335E7
2569;3.4962985894483335E7
2570;3.4962985894483335E7
2571;3.4962985894483335E7
2572;3.4962985894483335E7
2573;3.4962985894483335E7
2574;3.4962985894483335E7
2575;3.4962985894483335E7
2576;3.4962985894483335E7
2577;3.4962985894483335E7
2578;3.4962985894483335E7
2579;3.4962985894483335E7
2580;3.4962985894483335E7
2581;3.4962985894483335E7
2582;3.4962985894483335E7
2583;3.4962985894483335E7
2584;3.4962985894483335E7
2585;3.4962985894483335E7
2586;3.4962985894483335E7
2587;3.4962985894483335E7
2588;3.4962985894483335E7
2589;3.4962985894483335E7
2590;3.4962985894483335E7
2591;3.4962985894483335E7
2592;3.4962985894483335E7
2593;3.4962985894483335E7
2594;3.4962985894483335E7
2595;3.4962985894483335E7
2596;3.4962985894483335E7
2597;3.4962985894483335E7
2598;3.4962985894483335E7
2599;3.4962985894483335E7
2600;3.4962985894483335E7
2601;3.4962985894483335E7
2602;3.4962985894483335E7
2603;3.4962985894483335E7
2604;3.4962985894483335E7
2605;3.4962985894483335E7
2606;3.4962985894483335E7
2607;3.4962985894483335E7
2608;3.4962985894483335E7
2609;3.4962985894483335E7
2610;3.4962985894483335E7
2611;3.4962985894483335E7
2612;3.4962985894483335E7
2613;3.4962985894483335E7
2614;3.4962985894483335E7
2615;3.4962985894483335E7
2616;3.4962985894483335E7
2617;3.4962985894483335E7
2618;3.4962985894483335E7
2619;3.4962985894483335E7
2620;3.4962985894483335E7
2621;3.4962985894483335E7
2622;3.4962985894483335E7
2623;3.4962985894483335E7
2624;3.4962985894483335E7
2625;3.4962985894483335E7
2626;3.4962985894483335E7
2627;3.4962985894483335E7
2628;3.4962985894483335E7
2629;3.4962985894483335E7
2630;3.4962985894483335E7
2631;3.4962985894483335E7
2632;3.4962985894483335E7
2633;3.4962985894483335E7
2634;3.4962985894483335E7
2635;3.4962985894483335E7
2636;3.4962985894483335E7
2637;3.4962985894483335E7
2638;3.4962985894483335E7
2639;3.4962985894483335E7
2640;3.4962985894483335E7
2641;3.4962985894483335E7
2642;3.4962985894483335E7
2643;3.4962985894483335E7
2644;3.4962985894483335E7
2645;3.4962985894483335E7
2646;3.4962985894483335E7
2647;3.4962985894483335E7
2648;3.4962985894483335E7
2649;3.4962985894483335E7
2650;3.4962985894483335E7
2651;3.4962985894483335E7
2652;3.4962985894483335E7
2653;3.4962985894483335E7
2654;3.4962985894483335E7
2655;3.4962985894483335E7
2656;3.4962985894483335E7
2657;3.4962985894483335E7
2658;3.4962985894483335E7
2659;3.4962985894483335E7
2660;3.4962985894483335E7
2661;3.4962985894483335E7
2662;3.4962985894483335E7
2663;3.4962985894483335E7
2664;3.4962985894483335E7
2665;3.4962985894483335E7
2666;3.4962985894483335E7
2667;3.4962985894483335E7
2668;3.4962985894483335E7
2669;3.4962985894483335E7
2670;3.4962985894483335E7
2671;3.4962985894483335E7
2672;3.4962985894483335E7
2673;3.4962985894483335E7
2674;3.4962985894483335E7
2675;3.4962985894483335E7
2676;3.4962985894483335E7
2677;3.4962985894483335E7
2678;3.4962985894483335E7
2679;3.4962985894483335E7
2680;3.4962985894483335E7
2681;3.4962985894483335E7
2682;3.4962985894483335E7
2683;3.4962985894483335E7
2684;3.4962985894483335E7
2685;3.4962985894483335E7
2686;3.4962985894483335E7
2687;3.4962985894483335E7
2688;3.4962985894483335E7
2689;3.4962985894483335E7
2690;3.4962985894483335E7
2691;3.4962985894483335E7
2692;3.4962985894483335E7
2693;3.4962985894483335E7
2694;3.4962985894483335E7
2695;3.4962985894483335E7
2696;3.4962985894483335E7
2697;3.4962985894483335E7
2698;3.4962985894483335E7
2699;3.4962985894483335E7
2700;3.4962985894483335E7
2701;3.4962985894483335E7
2702;3.4962985894483335E7
2703;3.4962985894483335E7
2704;3.4962985894483335E7
2705;3.4962985894483335E7
2706;3.4962985894483335E7
2707;3.4962985894483335E7
2708;3.4962985894483335E7
2709;3.4962985894483335E7
2710;3.4962985894483335E7
2711;3.4962985894483335E7
2712;3.4962985894483335E7
2713;3.4962985894483335E7
2714;3.4962985894483335E7
2715;3.4962985894483335E7
2716;3.4962985894483335E7
2717;3.4962985894483335E7
2718;3.4962985894483335E7
2719;3.4962985894483335E7
2720;3.4962985894483335E7
2721;3.4962985894483335E7
2722;3.4962985894483335E7
2723;3.4962985894483335E7
2724;3.4962985894483335E7
2725;3.4962985894483335E7
2726;3.4962985894483335E7
2727;3.4962985894483335E7
2728;3.4962985894483335E7
2729;3.4962985894483335E7
2730;3.4962985894483335E7
2731;3.4962985894483335E7
2732;3.4962985894483335E7
2733;3.4962985894483335E7
2734;3.4962985894483335E7
2735;3.4962985894483335E7
2736;3.4962985894483335E7
2737;3.4962985894483335E7
2738;3.4962985894483335E7
2739;3.4962985894483335E7
2740;3.4962985894483335E7
2741;3.4962985894483335E7
2742;3.4962985894483335E7
2743;3.4962985894483335E7
2744;3.4962985894483335E7
2745;3.4962985894483335E7
2746;3.4962985894483335E7
2747;3.4962985894483335E7
2748;3.4962985894483335E7
2749;3.4962985894483335E7
2750;3.4962985894483335E7
2751;3.4962985894483335E7
2752;3.4962985894483335E7
2753;3.4962985894483335E7
2754;3.4962985894483335E7
2755;3.4962985894483335E7
2756;3.4962985894483335E7
2757;3.4962985894483335E7
2758;3.4962985894483335E7
2759;3.4962985894483335E7
2760;3.4962985894483335E7
2761;3.4962985894483335E7
2762;3.4962985894483335E7
2763;3.4962985894483335E7
2764;3.4962985894483335E7
2765;3.4962985894483335E7
2766;3.4962985894483335E7
2767;3.4962985894483335E7
2768;3.4962985894483335E7
2769;3.4962985894483335E7
2770;3.4962985894483335E7
2771;3.4962985894483335E7
2772;3.4962985894483335E7
2773;3.4962985894483335E7
2774;3.4962985894483335E7
2775;3.4962985894483335E7
2776;3.4962985894483335E7
2777;3.4962985894483335E7
2778;3.4962985894483335E7
2779;3.4962985894483335E7
2780;3.4962985894483335E7
2781;3.4962985894483335E7
2782;3.4962985894483335E7
2783;3.4962985894483335E7
2784;3.4962985894483335E7
2785;3.4962985894483335E7
2786;3.4962985894483335E7
2787;3.4962985894483335E7
2788;3.4962985894483335E7
2789;3.4962985894483335E7
2790;3.4962985894483335E7
2791;3.4962985894483335E7
2792;3.4962985894483335E7
2793;3.4962985894483335E7
2794;3.4962985894483335E7
2795;3.4962985894483335E7
2796;3.4962985894483335E7
2797;3.4962985894483335E7
2798;3.4962985894483335E7
2799;3.4962985894483335E7
2800;3.4962985894483335E7
2801;3.4962985894483335E7
2802;3.4962985894483335E7
2803;3.4962985894483335E7
2804;3.4962985894483335E7
2805;3.4962985894483335E7
2806;3.4962985894483335E7
2807;3.4962985894483335E7
2808;3.4962985894483335E7
2809;3.4962985894483335E7
2810;3.4962985894483335E7
2811;3.4962985894483335E7
2812;3.4962985894483335E7
2813;3.4962985894483335E7
2814;3.4962985894483335E7
2815;3.4962985894483335E7
2816;3.4962985894483335E7
2817;3.4962985894483335E7
2818;3.4962985894483335E7
2819;3.4962985894483335E7
2820;3.4962985894483335E7
2821;3.4962985894483335E7
2822;3.4962985894483335E7
2823;3.4962985894483335E7
2824;3.4962985894483335E7
2825;3.4962985894483335E7
2826;3.4962985894483335E7
2827;3.4962985894483335E7
2828;3.4962985894483335E7
2829;3.4962985894483335E7
2830;3.4962985894483335E7
2831;3.4962985894483335E7
2832;3.4962985894483335E7
2833;3.4962985894483335E7
2834;3.4962985894483335E7
2835;3.4962985894483335E7
2836;3.4962985894483335E7
2837;3.4962985894483335E7
2838;3.4962985894483335E7
2839;3.4962985894483335E7
2840;3.4962985894483335E7
2841;3.4962985894483335E7
2842;3.4962985894483335E7
2843;3.4962985894483335E7
2844;3.4962985894483335E7
2845;3.4962985894483335E7
2846;3.4962985894483335E7
2847;3.4962985894483335E7
2848;3.4962985894483335E7
2849;3.4962985894483335E7
2850;3.4962985894483335E7
2851;3.4962985894483335E7
2852;3.4962985894483335E7
2853;3.4962985894483335E7
2854;3.4962985894483335E7
2855;3.4962985894483335E7
2856;3.4962985894483335E7
2857;3.4962985894483335E7
2858;3.4962985894483335E7
2859;3.4962985894483335E7
2860;3.4962985894483335E7
2861;3.4962985894483335E7
2862;3.4962985894483335E7
2863;3.4962985894483335E7
2864;3.4962985894483335E7
2865;3.4962985894483335E7
2866;3.4962985894483335E7
2867;3.4962985894483335E7
2868;3.4962985894483335E7
2869;3.4962985894483335E7
2870;3.4962985894483335E7
2871;3.4962985894483335E7
2872;3.4962985894483335E7
2873;3.4962985894483335E7
2874;3.4962985894483335E7
2875;3.4962985894483335E7
2876;3.4962985894483335E7
2877;3.4962985894483335E7
2878;3.4962985894483335E7
2879;3.4962985894483335E7
2880;3.4962985894483335E7
2881;3.4962985894483335E7
2882;3.4962985894483335E7
2883;3.4962985894483335E7
2884;3.4962985894483335E7
2885;3.4962985894483335E7
2886;3.4962985894483335E7
2887;3.4962985894483335E7
2888;3.4962985894483335E7
2889;3.4962985894483335E7
2890;3.4962985894483335E7
2891;3.4962985894483335E7
2892;3.4962985894483335E7
2893;3.4962985894483335E7
2894;3.4962985894483335E7
2895;3.4962985894483335E7
2896;3.4962985894483335E7
2897;3.4962985894483335E7
2898;3.4962985894483335E7
2899;3.4962985894483335E7
2900;3.4962985894483335E7
2901;3.4962985894483335E7
2902;3.4962985894483335E7
2903;3.4962985894483335E7
2904;3.4962985894483335E7
2905;3.4962985894483335E7
2906;3.4962985894483335E7
2907;3.4962985894483335E7
2908;3.4962985894483335E7
2909;3.4962985894483335E7
2910;3.4962985894483335E7
2911;3.4962985894483335E7
2912;3.4962985894483335E7
2913;3.4962985894483335E7
2914;3.4962985894483335E7
2915;3.4962985894483335E7
2916;3.4962985894483335E7
2917;3.4962985894483335E7
2918;3.4962985894483335E7
2919;3.4962985894483335E7
2920;3.4962985894483335E7
2921;3.4962985894483335E7
2922;3.4962985894483335E7
2923;3.4962985894483335E7
2924;3.4962985894483335E7
2925;3.4962985894483335E7
2926;3.4962985894483335E7
2927;3.4962985894483335E7
2928;3.4962985894483335E7
2929;3.4962985894483335E7
2930;3.4962985894483335E7
2931;3.4962985894483335E7
2932;3.4962985894483335E7
2933;3.4962985894483335E7
2934;3.4962985894483335E7
2935;3.4962985894483335E7
2936;3.4962985894483335E7
2937;3.4962985894483335E7
2938;3.4962985894483335E7
2939;3.4962985894483335E7
2940;3.4962985894483335E7
2941;3.4962985894483335E7
2942;3.4962985894483335E7
2943;3.4962985894483335E7
2944;3.4962985894483335E7
2945;3.4962985894483335E7
2946;3.4962985894483335E7
2947;3.4962985894483335E7
2948;3.4962985894483335E7
2949;3.4962985894483335E7
2950;3.4962985894483335E7
2951;3.4962985894483335E7
2952;3.4962985894483335E7
2953;3.4962985894483335E7
2954;3.4962985894483335E7
2955;3.4962985894483335E7
2956;3.4962985894483335E7
2957;3.4962985894483335E7
2958;3.4962985894483335E7
2959;3.4962985894483335E7
2960;3.4962985894483335E7
2961;3.4962985894483335E7
2962;3.4962985894483335E7
2963;3.4962985894483335E7
2964;3.4962985894483335E7
2965;3.4962985894483335E7
2966;3.4962985894483335E7
2967;3.4962985894483335E7
2968;3.4962985894483335E7
2969;3.4962985894483335E7
2970;3.4962985894483335E7
2971;3.4962985894483335E7
2972;3.4962985894483335E7
2973;3.4962985894483335E7
2974;3.4962985894483335E7
2975;3.4962985894483335E7
2976;3.4962985894483335E7
2977;3.4962985894483335E7
2978;3.4962985894483335E7
2979;3.4962985894483335E7
2980;3.4962985894483335E7
2981;3.4962985894483335E7
2982;3.4962985894483335E7
2983;3.4962985894483335E7
2984;3.4962985894483335E7
2985;3.4962985894483335E7
2986;3.4962985894483335E7
2987;3.4962985894483335E7
2988;3.4962985894483335E7
2989;3.4962985894483335E7
2990;3.4962985894483335E7
2991;3.4962985894483335E7
2992;3.4962985894483335E7
2993;3.4962985894483335E7
2994;3.4962985894483335E7
2995;3.4962985894483335E7
2996;3.4962985894483335E7
2997;3.4962985894483335E7
2998;3.4962985894483335E7
2999;3.4962985894483335E7
3000;3.4962985894483335E7
3001;3.4962985894483335E7
3002;3.4962985894483335E7
3003;3.4962985894483335E7
3004;3.4962985894483335E7
3005;3.4962985894483335E7
3006;3.4962985894483335E7
3007;3.4962985894483335E7
3008;3.4962985894483335E7
3009;3.4962985894483335E7
3010;3.4962985894483335E7
3011;3.4962985894483335E7
3012;3.4962985894483335E7
3013;3.4962985894483335E7
3014;3.4962985894483335E7
3015;3.4962985894483335E7
3016;3.4962985894483335E7
3017;3.4962985894483335E7
3018;3.4962985894483335E7
3019;3.4962985894483335E7
3020;3.4962985894483335E7
3021;3.4962985894483335E7
3022;3.4962985894483335E7
3023;3.4962985894483335E7
3024;3.4962985894483335E7
3025;3.4962985894483335E7
3026;3.4962985894483335E7
3027;3.4962985894483335E7
3028;3.4962985894483335E7
3029;3.4962985894483335E7
3030;3.4962985894483335E7
3031;3.4962985894483335E7
3032;3.4962985894483335E7
3033;3.4962985894483335E7
3034;3.4962985894483335E7
3035;3.4962985894483335E7
3036;3.4962985894483335E7
3037;3.4962985894483335E7
3038;3.4962985894483335E7
3039;3.4962985894483335E7
3040;3.4962985894483335E7
3041;3.4962985894483335E7
3042;3.4962985894483335E7
3043;3.4962985894483335E7
3044;3.4962985894483335E7
3045;3.4962985894483335E7
3046;3.4962985894483335E7
3047;3.4962985894483335E7
3048;3.4962985894483335E7
3049;3.4962985894483335E7
3050;3.4962985894483335E7
3051;3.4962985894483335E7
3052;3.4962985894483335E7
3053;3.4962985894483335E7
3054;3.4962985894483335E7
3055;3.4962985894483335E7
3056;3.4962985894483335E7
3057;3.4962985894483335E7
3058;3.4962985894483335E7
3059;3.4962985894483335E7
3060;3.4962985894483335E7
3061;3.4962985894483335E7
3062;3.4962985894483335E7
3063;3.4962985894483335E7
3064;3.4962985894483335E7
3065;3.4962985894483335E7
3066;3.4962985894483335E7
3067;3.4962985894483335E7
3068;3.4962985894483335E7
3069;3.4962985894483335E7
3070;3.4962985894483335E7
3071;3.4962985894483335E7
3072;3.4962985894483335E7
3073;3.4962985894483335E7
3074;3.4962985894483335E7
3075;3.4962985894483335E7
3076;3.4962985894483335E7
3077;3.4962985894483335E7
3078;3.4962985894483335E7
3079;3.4962985894483335E7
3080;3.4962985894483335E7
3081;3.4962985894483335E7
3082;3.4962985894483335E7
3083;3.4962985894483335E7
3084;3.4962985894483335E7
3085;3.4962985894483335E7
3086;3.4962985894483335E7
3087;3.4962985894483335E7
3088;3.4962985894483335E7
3089;3.4962985894483335E7
3090;3.4962985894483335E7
3091;3.4962985894483335E7
3092;3.4962985894483335E7
3093;3.4962985894483335E7
3094;3.4962985894483335E7
3095;3.4962985894483335E7
3096;3.4962985894483335E7
3097;3.4962985894483335E7
3098;3.4962985894483335E7
3099;3.4962985894483335E7
3100;3.4962985894483335E7
3101;3.4962985894483335E7
3102;3.4962985894483335E7
3103;3.4962985894483335E7
3104;3.4962985894483335E7
3105;3.4962985894483335E7
3106;3.4962985894483335E7
3107;3.4962985894483335E7
3108;3.4962985894483335E7
3109;3.4962985894483335E7
3110;3.4962985894483335E7
3111;3.4962985894483335E7
3112;3.4962985894483335E7
3113;3.4962985894483335E7
3114;3.4962985894483335E7
3115;3.4962985894483335E7
3116;3.4962985894483335E7
3117;3.4962985894483335E7
3118;3.4962985894483335E7
3119;3.4962985894483335E7
3120;3.4962985894483335E7
3121;3.4962985894483335E7
3122;3.4962985894483335E7
3123;3.4962985894483335E7
3124;3.4962985894483335E7
3125;3.4962985894483335E7
3126;3.4962985894483335E7
3127;3.4962985894483335E7
3128;3.4962985894483335E7
3129;3.4962985894483335E7
3130;3.4962985894483335E7
3131;3.4962985894483335E7
3132;3.4962985894483335E7
3133;3.4962985894483335E7
3134;3.4962985894483335E7
3135;3.4962985894483335E7
3136;3.4962985894483335E7
3137;3.4962985894483335E7
3138;3.4962985894483335E7
3139;3.4962985894483335E7
3140;3.4962985894483335E7
3141;3.4962985894483335E7
3142;3.4962985894483335E7
3143;3.4962985894483335E7
3144;3.4962985894483335E7
3145;3.4962985894483335E7
3146;3.4962985894483335E7
3147;3.4962985894483335E7
3148;3.4962985894483335E7
3149;3.4962985894483335E7
3150;3.4962985894483335E7
3151;3.4962985894483335E7
3152;3.4962985894483335E7
3153;3.4962985894483335E7
3154;3.4962985894483335E7
3155;3.4962985894483335E7
3156;3.4962985894483335E7
3157;3.4962985894483335E7
3158;3.4962985894483335E7
3159;3.4962985894483335E7
3160;3.4962985894483335E7
3161;3.4962985894483335E7
3162;3.4962985894483335E7
3163;3.4962985894483335E7
3164;3.4962985894483335E7
3165;3.4962985894483335E7
3166;3.4962985894483335E7
3167;3.4962985894483335E7
3168;3.4962985894483335E7
3169;3.4962985894483335E7
3170;3.4962985894483335E7
3171;3.4962985894483335E7
3172;3.4962985894483335E7
3173;3.4962985894483335E7
3174;3.4962985894483335E7
3175;3.4962985894483335E7
3176;3.4962985894483335E7
3177;3.4962985894483335E7
3178;3.4962985894483335E7
3179;3.4962985894483335E7
3180;3.4962985894483335E7
3181;3.4962985894483335E7
3182;3.4962985894483335E7
3183;3.4962985894483335E7
3184;3.4962985894483335E7
3185;3.4962985894483335E7
3186;3.4962985894483335E7
3187;3.4962985894483335E7
3188;3.4962985894483335E7
3189;3.4962985894483335E7
3190;3.4962985894483335E7
3191;3.4962985894483335E7
3192;3.4962985894483335E7
3193;3.4962985894483335E7
3194;3.4962985894483335E7
3195;3.4962985894483335E7
3196;3.4962985894483335E7
3197;3.4962985894483335E7
3198;3.4962985894483335E7
3199;3.4962985894483335E7
3200;3.4962985894483335E7
3201;3.4962985894483335E7
3202;3.4962985894483335E7
3203;3.4962985894483335E7
3204;3.4962985894483335E7
3205;3.4962985894483335E7
3206;3.4962985894483335E7
3207;3.4962985894483335E7
3208;3.4962985894483335E7
3209;3.4962985894483335E7
3210;3.4962985894483335E7
3211;3.4962985894483335E7
3212;3.4962985894483335E7
3213;3.4962985894483335E7
3214;3.4962985894483335E7
3215;3.4962985894483335E7
3216;3.4962985894483335E7
3217;3.4962985894483335E7
3218;3.4962985894483335E7
3219;3.4962985894483335E7
3220;3.4962985894483335E7
3221;3.4962985894483335E7
3222;3.4962985894483335E7
3223;3.4962985894483335E7
3224;3.4962985894483335E7
3225;3.4962985894483335E7
3226;3.4962985894483335E7
3227;3.4962985894483335E7
3228;3.4962985894483335E7
3229;3.4962985894483335E7
3230;3.4962985894483335E7
3231;3.4962985894483335E7
3232;3.4962985894483335E7
3233;3.4962985894483335E7
3234;3.4962985894483335E7
3235;3.4962985894483335E7
3236;3.4962985894483335E7
3237;3.4962985894483335E7
3238;3.4962985894483335E7
3239;3.4962985894483335E7
3240;3.4962985894483335E7
3241;3.4962985894483335E7
3242;3.4962985894483335E7
3243;3.4962985894483335E7
3244;3.4962985894483335E7
3245;3.4962985894483335E7
3246;3.4962985894483335E7
3247;3.4962985894483335E7
3248;3.4962985894483335E7
3249;3.4962985894483335E7
3250;3.4962985894483335E7
3251;3.4962985894483335E7
3252;3.4962985894483335E7
3253;3.4962985894483335E7
3254;3.4962985894483335E7
3255;3.4962985894483335E7
3256;3.4962985894483335E7
3257;3.4962985894483335E7
3258;3.4962985894483335E7
3259;3.4962985894483335E7
3260;3.4962985894483335E7
3261;3.4962985894483335E7
3262;3.4962985894483335E7
3263;3.4962985894483335E7
3264;3.4962985894483335E7
3265;3.4962985894483335E7
3266;3.4962985894483335E7
3267;3.4962985894483335E7
3268;3.4962985894483335E7
3269;3.4962985894483335E7
3270;3.4962985894483335E7
3271;3.4962985894483335E7
3272;3.4962985894483335E7
3273;3.4962985894483335E7
3274;3.4962985894483335E7
3275;3.4962985894483335E7
3276;3.4962985894483335E7
3277;3.4962985894483335E7
3278;3.4962985894483335E7
3279;3.4962985894483335E7
3280;3.4962985894483335E7
3281;3.4962985894483335E7
3282;3.4962985894483335E7
3283;3.4962985894483335E7
3284;3.4962985894483335E7
3285;3.4962985894483335E7
3286;3.4962985894483335E7
3287;3.4962985894483335E7
3288;3.4962985894483335E7
3289;3.4962985894483335E7
3290;3.4962985894483335E7
3291;3.4962985894483335E7
3292;3.4962985894483335E7
3293;3.4962985894483335E7
3294;3.4962985894483335E7
3295;3.4962985894483335E7
3296;3.4962985894483335E7
3297;3.4962985894483335E7
3298;3.4962985894483335E7
3299;3.4962985894483335E7
3300;3.4962985894483335E7
3301;3.4962985894483335E7
3302;3.4962985894483335E7
3303;3.4962985894483335E7
3304;3.4962985894483335E7
3305;3.4962985894483335E7
3306;3.4962985894483335E7
3307;3.4962985894483335E7
3308;3.4962985894483335E7
3309;3.4962985894483335E7
3310;3.4962985894483335E7
3311;3.4962985894483335E7
3312;3.4962985894483335E7
3313;3.4962985894483335E7
3314;3.4962985894483335E7
3315;3.4962985894483335E7
3316;3.4962985894483335E7
3317;3.4962985894483335E7
3318;3.4962985894483335E7
3319;3.4962985894483335E7
3320;3.4962985894483335E7
3321;3.4962985894483335E7
3322;3.4962985894483335E7
3323;3.4962985894483335E7
3324;3.4962985894483335E7
3325;3.4962985894483335E7
3326;3.4962985894483335E7
3327;3.4962985894483335E7
3328;3.4962985894483335E7
3329;3.4962985894483335E7
3330;3.4962985894483335E7
3331;3.4962985894483335E7
3332;3.4962985894483335E7
3333;3.4962985894483335E7
3334;3.4962985894483335E7
3335;3.4962985894483335E7
3336;3.4962985894483335E7
3337;3.4962985894483335E7
3338;3.4962985894483335E7
3339;3.4962985894483335E7
3340;3.4962985894483335E7
3341;3.4962985894483335E7
3342;3.4962985894483335E7
3343;3.4962985894483335E7
3344;3.4962985894483335E7
3345;3.4962985894483335E7
3346;3.4962985894483335E7
3347;3.4962985894483335E7
3348;3.4962985894483335E7
3349;3.4962985894483335E7
3350;3.4962985894483335E7
3351;3.4962985894483335E7
3352;3.4962985894483335E7
3353;3.4962985894483335E7
3354;3.4962985894483335E7
3355;3.4962985894483335E7
3356;3.4962985894483335E7
3357;3.4962985894483335E7
3358;3.4962985894483335E7
3359;3.4962985894483335E7
3360;3.4962985894483335E7
3361;3.4962985894483335E7
3362;3.4962985894483335E7
3363;3.4962985894483335E7
3364;3.4962985894483335E7
3365;3.4962985894483335E7
3366;3.4962985894483335E7
3367;3.4962985894483335E7
3368;3.4962985894483335E7
3369;3.4962985894483335E7
3370;3.4962985894483335E7
3371;3.4962985894483335E7
3372;3.4962985894483335E7
3373;3.4962985894483335E7
3374;3.4962985894483335E7
3375;3.4962985894483335E7
3376;3.4962985894483335E7
3377;3.4962985894483335E7
3378;3.4962985894483335E7
3379;3.4962985894483335E7
3380;3.4962985894483335E7
3381;3.4962985894483335E7
3382;3.4962985894483335E7
3383;3.4962985894483335E7
3384;3.4962985894483335E7
3385;3.4962985894483335E7
3386;3.4962985894483335E7
3387;3.4962985894483335E7
3388;3.4962985894483335E7
3389;3.4962985894483335E7
3390;3.4962985894483335E7
3391;3.4962985894483335E7
3392;3.4962985894483335E7
3393;3.4962985894483335E7
3394;3.4962985894483335E7
3395;3.4962985894483335E7
3396;3.4962985894483335E7
3397;3.4962985894483335E7
3398;3.4962985894483335E7
3399;3.4962985894483335E7
3400;3.4962985894483335E7
3401;3.4962985894483335E7
3402;3.4962985894483335E7
3403;3.4962985894483335E7
3404;3.4962985894483335E7
3405;3.4962985894483335E7
3406;3.4962985894483335E7
3407;3.4962985894483335E7
3408;3.4962985894483335E7
3409;3.4962985894483335E7
3410;3.4962985894483335E7
3411;3.4962985894483335E7
3412;3.4962985894483335E7
3413;3.4962985894483335E7
3414;3.4962985894483335E7
3415;3.4962985894483335E7
3416;3.4962985894483335E7
3417;3.4962985894483335E7
3418;3.4962985894483335E7
3419;3.4962985894483335E7
3420;3.4962985894483335E7
3421;3.4962985894483335E7
3422;3.4962985894483335E7
3423;3.4962985894483335E7
3424;3.4962985894483335E7
3425;3.4962985894483335E7
3426;3.4962985894483335E7
3427;3.4962985894483335E7
3428;3.4962985894483335E7
3429;3.4962985894483335E7
3430;3.4962985894483335E7
3431;3.4962985894483335E7
3432;3.4962985894483335E7
3433;3.4962985894483335E7
3434;3.4962985894483335E7
3435;3.4962985894483335E7
