*;;;;;;;;;;
* Ergebnis;;;;;;;;;;
*;;;;;;;;;;
Ergebnis: Iteration; Kosten; Fahrzeuge; Ladestationen
844;3.506308009398334E7;77;17
845;3.506308009398334E7;77;17
846;3.506308009398334E7;77;17
847;3.506308009398334E7;77;17
848;3.506308009398334E7;77;17
849;3.506308009398334E7;77;17
850;3.506308009398334E7;77;17
851;3.506308009398334E7;77;17
852;3.506308009398334E7;77;17
853;3.506308009398334E7;77;17
854;3.506308009398334E7;77;17
855;3.506308009398334E7;77;17
856;3.506308009398334E7;77;17
857;3.506308009398334E7;77;17
858;3.506308009398334E7;77;17
859;3.506308009398334E7;77;17
860;3.506308009398334E7;77;17
861;3.506308009398334E7;77;17
862;3.4813161815177776E7;77;16
863;3.4813161815177776E7;77;16
864;3.4813161815177776E7;77;16
865;3.4813157027777776E7;77;16
866;3.4813157027777776E7;77;16
867;3.4813157027777776E7;77;16
868;3.4813157027777776E7;77;16
869;3.4813157027777776E7;77;16
870;3.4813157027777776E7;77;16
871;3.4813157027777776E7;77;16
872;3.4813157027777776E7;77;16
873;3.4813157027777776E7;77;16
874;3.4813157027777776E7;77;16
875;3.4813157027777776E7;77;16
876;3.48131507686E7;77;16
877;3.481314345024444E7;77;16
878;3.481314345024444E7;77;16
879;3.481314345024444E7;77;16
880;3.481314104254444E7;77;16
881;3.481314104254444E7;77;16
882;3.481314070711111E7;77;16
883;3.481313952917222E7;77;16
884;3.481313952917222E7;77;16
885;3.4813134113977775E7;77;16
886;3.4813123680644445E7;77;16
887;3.481312089155E7;77;16
888;3.481311929670556E7;77;16
889;3.481311929670556E7;77;16
890;3.481311429620555E7;77;16
891;3.481311263221111E7;77;16
892;3.481311263221111E7;77;16
893;3.481311263221111E7;77;16
894;3.481311263221111E7;77;16
895;3.481311263221111E7;77;16
896;3.481311263221111E7;77;16
897;3.481311263221111E7;77;16
898;3.481311263221111E7;77;16
899;3.481311263221111E7;77;16
900;3.481311263221111E7;77;16
901;3.481311263221111E7;77;16
902;3.481311263221111E7;77;16
903;3.481311263221111E7;77;16
904;3.481311263221111E7;77;16
905;3.481311263221111E7;77;16
906;3.481311263221111E7;77;16
907;3.481311263221111E7;77;16
908;3.481311263221111E7;77;16
909;3.481311263221111E7;77;16
910;3.481311263221111E7;77;16
911;3.481311263221111E7;77;16
912;3.481311263221111E7;77;16
913;3.481311263221111E7;77;16
914;3.481311263221111E7;77;16
915;3.481311263221111E7;77;16
916;3.481311263221111E7;77;16
917;3.481311263221111E7;77;16
918;3.481311263221111E7;77;16
919;3.481311263221111E7;77;16
920;3.481311263221111E7;77;16
921;3.481311263221111E7;77;16
922;3.481311263221111E7;77;16
923;3.481311263221111E7;77;16
924;3.481311263221111E7;77;16
925;3.481311263221111E7;77;16
926;3.481311263221111E7;77;16
927;3.481311263221111E7;77;16
928;3.481311263221111E7;77;16
929;3.481311263221111E7;77;16
930;3.481311263221111E7;77;16
931;3.481311263221111E7;77;16
932;3.481311263221111E7;77;16
933;3.481311263221111E7;77;16
934;3.481311263221111E7;77;16
935;3.481311263221111E7;77;16
936;3.481311263221111E7;77;16
937;3.481311263221111E7;77;16
938;3.481311263221111E7;77;16
939;3.481311263221111E7;77;16
940;3.481311263221111E7;77;16
941;3.481311263221111E7;77;16
942;3.481311263221111E7;77;16
943;3.481311263221111E7;77;16
944;3.481311263221111E7;77;16
945;3.481311263221111E7;77;16
946;3.481311263221111E7;77;16
947;3.481311263221111E7;77;16
948;3.481311263221111E7;77;16
949;3.481311263221111E7;77;16
950;3.481311263221111E7;77;16
951;3.481311263221111E7;77;16
952;3.481311263221111E7;77;16
953;3.481311263221111E7;77;16
954;3.481311263221111E7;77;16
955;3.481311263221111E7;77;16
956;3.481311263221111E7;77;16
957;3.481311263221111E7;77;16
958;3.481311263221111E7;77;16
959;3.481311263221111E7;77;16
960;3.481311263221111E7;77;16
961;3.481311263221111E7;77;16
962;3.481311263221111E7;77;16
963;3.481311263221111E7;77;16
964;3.481311263221111E7;77;16
965;3.481311263221111E7;77;16
966;3.481311263221111E7;77;16
967;3.481311263221111E7;77;16
968;3.481311263221111E7;77;16
969;3.481311263221111E7;77;16
970;3.481311263221111E7;77;16
971;3.481311263221111E7;77;16
972;3.481311263221111E7;77;16
973;3.481311263221111E7;77;16
974;3.481311263221111E7;77;16
975;3.481311263221111E7;77;16
976;3.481311263221111E7;77;16
977;3.481311263221111E7;77;16
978;3.481311263221111E7;77;16
979;3.481311263221111E7;77;16
980;3.481311263221111E7;77;16
981;3.481311263221111E7;77;16
982;3.481311263221111E7;77;16
983;3.481311263221111E7;77;16
984;3.4813108722044446E7;77;16
985;3.4813108722044446E7;77;16
986;3.4813108722044446E7;77;16
987;3.4813108722044446E7;77;16
988;3.4813108722044446E7;77;16
989;3.4813108722044446E7;77;16
990;3.4813108722044446E7;77;16
991;3.4813108722044446E7;77;16
992;3.4813108722044446E7;77;16
993;3.4813108722044446E7;77;16
994;3.4813108722044446E7;77;16
995;3.4813108722044446E7;77;16
996;3.4813108722044446E7;77;16
997;3.4813108722044446E7;77;16
998;3.4813108722044446E7;77;16
999;3.4813108722044446E7;77;16
